"status","namespace","key","english","source","ru_source"
"ru_equals_english","jade","jade.spawner","%s (%s)","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jade","narration.jade.blockpos","X%s Y%s Z%s ","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/en_us.json","mods/Jade-1.20.1-Forge-11.13.3.jar!assets/jade/lang/ru_ru.json"
"ru_equals_english","jei","jei.alias.villager.spawn.egg","HMMM","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","jei","jei.key.combo.alt","ALT + %s","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","jei","jei.key.combo.command","CMD + %s","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","jei","jei.key.combo.control","CTRL + %s","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","jei","jei.key.combo.shift","SHIFT + %s","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","jei","jei.key.shift","SHIFT","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/en_us.json","mods/jei-1.20.1-forge-15.20.0.134.jar!assets/jei/lang/ru_ru.json"
"ru_equals_english","ldlib","graph_processor.node.minecraft","minecraft","mods/gtceu-1.20.1-7.5.3.jar!META-INF/jarjar/ldlib-forge-1.20.1-1.0.40.b.jar!assets/ldlib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/ldlib/lang/ru_ru.json"
"ru_equals_english","ldlib","ldlib.gui.editor.configurator.nbt","NBT","mods/gtceu-1.20.1-7.5.3.jar!META-INF/jarjar/ldlib-forge-1.20.1-1.0.40.b.jar!assets/ldlib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/ldlib/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","data.lightmanscurrency.label","%1$s: %2$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","gui.lightmanscurrency.settings.persistent.id","ID: ","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","gui.lightmanscurrency.trader.title","%1$s (%2$s)","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","lightmanscurrency.money.ancient_coins.display","%1$s %2$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","notification.lightmanscurrency.bank_deposit_or_withdraw","%1$s %2$s %3$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","notifications.format.chat","%1$s %2$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","notifications.format.chat.title","[%s]","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","notifications.format.general","%1$s: %2$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","notifications.timestamp","%s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","tooltip.lightmanscurrency.coin.display","%1$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","tooltip.lightmanscurrency.coin.display.number","%1$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","tooltip.lightmanscurrency.coin.display.number.wordy","%1$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","lightmanscurrency","tooltip.lightmanscurrency.coin.display.worth","%1$s","mods/lightmanscurrency-1.20.1-2.3.0.5.jar!assets/lightmanscurrency/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/lightmanscurrency/lang/ru_ru.json"
"ru_equals_english","littlelogistics","block.littlelogistics.vessel_charger.capacity","%s/%s FE","mods/littlelogistics-mc1.20.1-v1.20.1.2.jar!assets/littlelogistics/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/littlelogistics/lang/ru_ru.json"
"ru_equals_english","littlelogistics","item.littlelogistics.tug_route.node_named","%s. %s","mods/littlelogistics-mc1.20.1-v1.20.1.2.jar!assets/littlelogistics/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/littlelogistics/lang/ru_ru.json"
"ru_equals_english","littlelogistics","screen.littlelogistics.energy_tug.energy","%s/%s FE","mods/littlelogistics-mc1.20.1-v1.20.1.2.jar!assets/littlelogistics/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/littlelogistics/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.gui.townhall.population.each","%s: %d/%d","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.gui.townhall.population.totalcitizens.count","%d/%d","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.jei.levelrestriction","L%d-%d","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.jei.maxresearch","§4§m%s§r","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.jei.minresearch","%s","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.jei.onelevelrestriction","L%d","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.coremod.research.effect.modifier.addition","%s + %d","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","minecolonies","com.minecolonies.research.technology.rtm.name","RTM","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/en_us.json","mods/minecolonies-1.20.1-1.1.1274.jar!assets/minecolonies/lang/ru_ru.json"
"ru_equals_english","mtr","sign.mtr.logo","我的世界鐵路|Minecraft Transit Railway","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.a320","Airbus A320","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.br_423","DB BR 423","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.c_train","C-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.c1141a","1141A / TML C-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.class_802_gwr","British Rail Class 802 (GWR)","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.class_802_tpe","British Rail Class 802 (TPE)","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.k_train","K-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.m_train","M-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.mpl_85","MPL 85","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.r_train","R-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.s_train","S-Train","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","mtr","train.mtr.sp1900","SP1900","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/en_us.json","mods/MTR-forge-4.0.5+1.20.1.jar!assets/mtr/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","advancement.nc.expl","EXPL","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","advancement.nc.qnp","QNP","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","advancement.nc.root","NuclearCraft","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","block.nuclearcraft.expl","EXPL","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","block.nuclearcraft.expl_proxy_block","EXPL","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","fuel.variant.triso","TRISO","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","fuel.variant.zirconium_alloy","Zr","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","gui.nc.crafter.denied.entry","%sx %s","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","item.nuclearcraft.qnp","QNP","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","tooltip.mode.3x3","3x3","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","tooltip.mode.3x3x3","3x3x3","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","tooltip.mode.5x5","5x5","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","nuclearcraft","tooltip.nc.pattern.ingredient","  %sx %s","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/en_us.json","mods/NuclearCraft-1.20.1-1.2.33.jar!assets/nuclearcraft/lang/ru_ru.json"
"ru_equals_english","patchouli","patchouli.gui.lexicon.button.resize.verybig.container","%s?","mods/Patchouli-1.20.1-85-FORGE.jar!assets/patchouli/lang/en_us.json","mods/Patchouli-1.20.1-85-FORGE.jar!assets/patchouli/lang/ru_ru.json"
"ru_equals_english","philipsruins","tabs.philipsruins.philipsruins","Philip's Ruins","mods/PhilipsRuins1.20.1-5.7.jar!assets/philipsruins/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/philipsruins/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","key.pneumaticcraft.category.main","PneumaticCraft","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.advancement.flux_compressor","FE/RF/µI/CF","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.gui.progWidget.area.type.axis.x","X","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.gui.progWidget.area.type.axis.y","Y","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.gui.progWidget.area.type.axis.z","Z","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.gui.tubeModule.celsius","°C","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","pneumaticcraft","pneumaticcraft.message.misc.fluidB","%d B","mods/pneumaticcraft-repressurized-6.0.23+mc1.20.1.jar!assets/pneumaticcraft/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/pneumaticcraft/lang/ru_ru.json"
"ru_equals_english","ponder","ponder.ponder.shared.ctrl_and","Ctrl +","mods/create-1.20.1-6.0.8.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.91.jar!assets/ponder/lang/en_us.json","mods/ponderjs-1.20.1-2.1.0.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar!assets/ponder/lang/ru_ru.json"
"ru_equals_english","ponder","ponder.ponder.shared.ctrl_and","Ctrl +","mods/effortlessbuilding-1.20.1-3.11.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.91.jar!assets/ponder/lang/en_us.json","mods/ponderjs-1.20.1-2.1.0.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar!assets/ponder/lang/ru_ru.json"
"ru_equals_english","ponder","ponder.ponder.shared.ctrl_and","Ctrl +","mods/NuclearCraft-1.20.1-1.2.33.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.91.jar!assets/ponder/lang/en_us.json","mods/ponderjs-1.20.1-2.1.0.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar!assets/ponder/lang/ru_ru.json"
"ru_equals_english","ponder","ponder.ponder.shared.ctrl_and","Ctrl +","mods/ponderjs-1.20.1-2.1.0.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar!assets/ponder/lang/en_us.json","mods/ponderjs-1.20.1-2.1.0.jar!META-INF/jarjar/Ponder-Forge-1.20.1-1.0.92.jar!assets/ponder/lang/ru_ru.json"
"ru_equals_english","powergrid","powergrid.generic.unit.temperature","°C","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/en_us.json","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/ru_ru.json"
"ru_equals_english","powergrid","powergrid.gui.device_connector.buffered.unit","FE","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/en_us.json","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/ru_ru.json"
"ru_equals_english","powergrid","powergrid.gui.device_connector.supplying.unit","FE/t","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/en_us.json","mods/powergrid-mc1.20.1-0.5.5.1.jar!assets/powergrid/lang/ru_ru.json"
"ru_equals_english","railways","railways.bogeys.styles.y25","Y25","mods/Steam_Rails-1.7.2+forge-mc1.20.1.jar!assets/railways/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/railways/lang/ru_ru.json"
"ru_equals_english","sereneseasons","desc.sereneseasons.tropical_day_counter"," (%s/%s)","mods/SereneSeasons-forge-1.20.1-9.1.0.3.jar!assets/sereneseasons/lang/en_us.json","mods/SereneSeasons-forge-1.20.1-9.1.0.3.jar!assets/sereneseasons/lang/ru_ru.json"
"ru_equals_english","supplementaries","commands.supplementaries.registry.element","%s : %s","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","supplementaries","commands.supplementaries.registry.registry_key","%s","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","supplementaries","message.supplementaries.altimeter","Y: %d","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","supplementaries","message.supplementaries.compass","X: %d, Z: %d","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","supplementaries","message.supplementaries.quiver.tooltip","%s [%s]","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","supplementaries","painting.supplementaries.bombs.author","Plantkillable","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/en_us.json","mods/supplementaries-1.20-3.1.43-forge.jar!assets/supplementaries/lang/ru_ru.json"
"ru_equals_english","tacz","gui.tacz.gun_smith_table.error.id","ID: %s","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/en_us.json","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/ru_ru.json"
"ru_equals_english","tacz","message.tacz.pre","§a§l[TACZ]§r ","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/en_us.json","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/ru_ru.json"
"ru_equals_english","tacz","painting.tacz.blood_strike_1.author","Blood Strike","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/en_us.json","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/ru_ru.json"
"ru_equals_english","tacz","painting.tacz.blood_strike_2.author","Blood Strike","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/en_us.json","mods/tacz-1.20.1-1.1.8-hotfix.jar!assets/tacz/lang/ru_ru.json"
"ru_equals_english","toms_storage","itemGroup.toms_storage.tab","Tom's Simple Storage","mods/toms_storage-1.20-1.7.1.jar!assets/toms_storage/lang/en_us.json","mods/toms_storage-1.20-1.7.1.jar!assets/toms_storage/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_client_config_title_format","%1$s","mods/xaerominimap-forge-1.20.1-26.4.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_client_config_title_format","%1$s","mods/xaeroworldmap-forge-1.20.1-1.44.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_config_profile_id","ID: %s","mods/xaerominimap-forge-1.20.1-26.4.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_config_profile_id","ID: %s","mods/xaeroworldmap-forge-1.20.1-1.44.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_config_value_enforced","%1$s (%2$s)","mods/xaerominimap-forge-1.20.1-26.4.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_config_value_enforced","%1$s (%2$s)","mods/xaeroworldmap-forge-1.20.1-1.44.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_delete_profile_1","%1$s (%2$s)","mods/xaerominimap-forge-1.20.1-26.4.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
"ru_equals_english","xaerolib","gui.xaero_delete_profile_1","%1$s (%2$s)","mods/xaeroworldmap-forge-1.20.1-1.44.2.jar!META-INF/jarjar/xaerolib-forge-1.20.1-1.7.1.jar!assets/xaerolib/lang/en_us.json","config/paxi/resourcepacks/IndustrialFrontier-Core/assets/xaerolib/lang/ru_ru.json"
